@relation programmer-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1

@attribute editPercentage numeric
@attribute debugPercentage numeric
@attribute navigationPercentage numeric
@attribute focusPercentage numeric
@attribute removePercentage numeric
@attribute webLinkTimes numeric
@attribute stuck {YES,NO}

@data
22.127001,75.592461,0,0,2.412085,1.296807,YES
5.500264,91.247756,0,0,2.683553,0,YES
8.694212,85.071986,0.366168,0,4.746516,3.994315,YES
5.661848,93.224908,0,0,1.242312,0,YES
3.778275,95.645075,0,0,0,0,YES
6.581887,93.281712,0,0,0.180172,0,YES
6.498639,93.271014,0,0,0.074479,0,YES
5,95,0,0,0,0,YES
2.272058,87.56351,0,6.196932,0.204631,0,YES
2.904253,93.999829,0,1.243362,2.090472,2.467434,YES
7.294791,69.768823,0,21.669852,0,0,YES
4.939833,94.559017,0,0,1.694915,0,YES
4.354275,95.452615,0,0,0,0,YES
0.10254,97.024896,0,0,1.221498,0,YES
5.627863,93.198967,0,0,1.609538,0,YES
0,97.350831,0,0,1.75359,0,YES
3.408784,94.946794,0,0,1.381184,0,YES
5.23711,91.90721,0,0,2.996632,0,YES
0.598146,96.168668,0,0,4.073227,0,YES
15.517155,82.01777,0,3.30905,0.013548,0,YES
7.181725,86.047195,0,0,7.825533,1.38498,YES
23.849043,51.600463,3.007661,17.302781,4.720162,5.248518,YES
0.607617,3.631091,0,0.96997,0.088807,7.250003,YES
0.016008,96.616592,0,0,0.24029,0,YES
24.787554,62.760195,0,6.934555,7.9422,0.910042,YES
77.955541,2.690288,0,1.733985,13.356096,13.156534,YES
58.890027,33.934463,0.132406,0.023081,6.673658,3.064553,YES
39.416033,51.215247,2.321535,4.22503,3.023421,6.701699,YES
47.800533,40.162715,2.724372,4.819924,2.228279,5.904914,YES
19.083958,76.939233,0,0,4.165067,0.147429,YES
14.638379,81.81069,0,3.61985,0,0,YES
6.327062,87.417499,0,5.825167,1.123693,0,YES
20.764155,78.584282,0,0.98339,0,0,YES
21.972643,50.704414,2.336614,16.651707,5.893578,1.739741,YES
24.837853,49.468108,0.292993,18.082533,6.121209,1.622334,YES
65.155651,19.082704,0.803667,8.307463,11.651046,8.100418,YES
29.449349,49.939533,0,14.423758,5.758711,1.130526,YES
93.391164,0,0,2.110002,12.745227,13.255749,YES
19.888948,75.18459,0,2.892106,2.001531,9.255214,YES
21.946997,76.248719,0,0,1.812235,0.794368,YES
21.351989,65.845371,0,5.795631,8.246258,1.095,YES
23.49835,42.349399,0,19.465833,11.029233,1.695313,YES
30.21072,56.068031,0.056039,9.547062,5.44067,3.631879,YES
32.439546,48.719163,0,13.869446,5.500976,1.878379,YES
54.106471,14.707906,4.720602,6.500722,8.96519,6.503871,YES
31.214062,47.59852,0,13.76964,6.241282,0.742954,YES
31.443781,57.504121,0.106603,3.117069,7.207371,4.372824,YES
35.557813,58.385179,0.22004,1.581775,5.086619,1.985826,YES
22.400014,74.967691,0,0,2.704097,1.230102,YES
26.315818,61.841207,0,4.830352,9.289113,3.073455,YES
3.014513,89.555568,0,5.857743,1.724212,1.097446,YES
14.745258,81.437693,0,3.548264,0.15864,0.103362,YES
16.257511,82.119374,0,0,1.795292,0,YES
35.08252,43.280631,0.999539,15.549833,4.42641,2.715145,YES
19.130643,77.750851,0,0,2.034812,3.061207,YES
57.226,33.7145,7.670391,0.102534,5.612028,4.581352,YES
29.408405,48.938016,0.01023,16.083508,5.580929,1.688897,YES
5.044953,93.301654,0,0,1.797896,0.495941,YES
19.865071,65.795034,2.344472,7.165065,8.752176,1.039721,YES
18.296715,62.525847,0.844986,15.955114,2.169073,0.042034,YES
7.973247,84.102382,0.327153,0,4.985454,2.564445,YES
22.145457,74.729138,0,2.009699,2.771791,0.751447,YES
28.302777,61.215018,0,3.337024,8.289287,2.731912,YES
35.517162,58.649126,0.102023,1.703341,5.362891,2.26199,YES
14.76057,81.773949,0,3.491681,0,0,YES
4.254977,95.238449,0,0,0,0,YES
3.466683,95.367777,0,0,0.69096,0,YES
47.159642,45.833183,0.452883,0.731805,2.733813,11.536715,YES
22.12349,74.755488,0,1.970816,2.045437,0.843712,YES
5.189712,91.132896,0,0,3.179294,0,YES
8.217085,86.296292,0.312436,0,3.777211,2.114087,YES
6.26699,93.218706,0,0,0.072715,0,YES
3.469063,95.650033,0,0,0.384912,0,YES
5.578192,93.189268,0,0,1.675801,0,YES
6.302872,93.208929,0,0,0.040226,0,YES
4.864476,95.038803,0,0,0,0,YES
4.379243,87.426673,0,5.975845,0.815485,0,YES
2.022658,94.577127,0,0.010318,2.25115,2.922177,YES
9.046691,69.049424,1.700703,19.251106,0,0,YES
5.047231,93.261726,0,0,1.694983,0,YES
3.927149,95.413805,0,0,0,0,YES
0,96.944598,0,0,1.777979,0,YES
5.964305,93.213234,0,0,0.903427,0,YES
2.251832,97.158849,0,0,1.208713,0,YES
3.419461,96.297118,0,0,0.001922,0,YES
5.1359,92.523622,0,0,2.829902,0,YES
5.07048,93.038533,0,0,3.611893,0,YES
14.795196,81.74309,0,3.582583,0.068339,0.042067,YES
7.042195,83.900736,0.679974,0,7.96137,0.633515,YES
18.043683,59.754812,2.071837,17.989544,3.676784,4.736004,YES
24.879382,42.006913,1.391006,16.975216,6.048894,3.205558,YES
0.025657,96.985063,0,0,1.46567,0,YES
21.587059,70.435183,1.925788,6.382859,1.450484,0,YES
62.875222,21.782772,1.285034,6.229413,12.885991,8.043266,YES
48.294884,32.039809,1.502427,0.201401,3.466996,3.386819,YES
38.137989,53.880442,2.263815,3.129155,3.854972,5.677264,YES
53.351266,34.301272,0.832725,0.065108,9.198658,3.442236,YES
19.267174,78.07767,0,0,2.055369,2.856943,YES
15.279683,81.766757,0,3.611654,2.01158,0.071916,YES
3.994365,88.005458,0,5.816098,1.145003,0.313737,YES
16.217238,82.022549,0,0.261929,1.708944,0,YES
26.061348,49.306936,0.195069,17.205231,5.35402,1.807301,YES
22.15185,50.512104,2.409342,17.205209,5.921466,3.385239,YES
68.920162,24.796438,0.263567,3.269263,11.930966,11.461415,YES
28.883868,49.379402,0,15.5228,4.845498,1.241272,YES
80.612902,5.52889,0,1.864988,12.545535,13.27217,YES
20.086717,66.023208,3.096179,7.560676,8.95265,1.200502,YES
22.572694,76.004161,0,0,1.769485,0.970328,YES
21.612588,64.081068,0,5.507147,1.94084,0.179248,YES
23.15895,42.171713,0,20.063493,11.204174,2.612141,YES
31.513957,57.680512,1.871828,4.347072,6.982186,6.068799,YES
27.774261,49.250284,0.205585,16.885159,4.841793,1.775584,YES
34.406322,42.885362,0,15.56416,5.028604,0.54436,YES
30.981479,47.147366,0,14.52115,5.988024,1.59204,YES
34.338294,58.287372,0,1.711055,6.20322,1.796139,YES
31.737689,57.697486,0.62934,2.512562,6.757044,4.267978,YES
19.130384,77.739797,0,0,1.814395,3.177255,YES
28.85188,64.145721,0,0.002914,6.63871,2.487454,YES
2.703369,89.201826,0,6.794712,1.540668,0.205395,YES
14.711707,81.608507,0,3.547423,0.066209,0.011457,YES
16.178071,82.105305,0,0,1.81458,0,YES
45.709217,41.387107,2.594417,5.681137,2.27362,6.574079,YES
19.117049,77.724923,0,0,1.402688,2.996322,YES
