@Relation programmer-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1

@Attribute currentDate string
@Attribute currentTime numeric
@Attribute timeFromStart numeric
@Attribute percentageIntoTask numeric
@Attribute sourceDifficulty string
@Attribute editOrInsertPercentage numeric
@Attribute debugPercentage numeric
@Attribute navigationPercentage numeric
@Attribute focusPercentage numeric
@Attribute removePercentage numeric
@Attribute stuck {YES,NO}

@data
16.16.45,1379103405606,4905728,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.46,1379103406200,4906322,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.46,1379103406216,4906338,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.46,1379103406387,4906509,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.46,1379103406887,4907009,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.46,1379103406903,4907025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.46,1379103406903,4907025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.46,1379103406903,4907025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.46,1379103406903,4907025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.47,1379103407950,4908072,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.47,1379103407950,4908072,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.47,1379103407966,4908088,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.47,1379103407966,4908088,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.47,1379103407966,4908088,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.48,1379103408637,4908759,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.48,1379103408731,4908853,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.48,1379103408903,4909025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.49,1379103409512,4909634,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.49,1379103409512,4909634,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.49,1379103409512,4909634,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.49,1379103409528,4909650,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.49,1379103409528,4909650,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.49,1379103409528,4909650,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.49,1379103409591,4909713,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.49,1379103409591,4909713,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.49,1379103409591,4909713,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.52,1379103412544,4912666,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.52,1379103412559,4912681,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.52,1379103412653,4912775,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.53,1379103413684,4913806,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.53,1379103413700,4913822,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.53,1379103413700,4913822,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.53,1379103413700,4913822,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.53,1379103413700,4913822,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.53,1379103413700,4913822,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.53,1379103413716,4913838,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.53,1379103413716,4913838,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.53,1379103413841,4913963,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.53,1379103413841,4913963,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.53,1379103413966,4914088,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.54,1379103414637,4914759,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.54,1379103414747,4914869,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.55,1379103415747,4915869,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.55,1379103415762,4915884,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.55,1379103415762,4915884,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.55,1379103415762,4915884,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.55,1379103415762,4915884,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.55,1379103415778,4915900,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.57,1379103417262,4917384,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.58,1379103418184,4918306,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.58,1379103418184,4918306,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.58,1379103418231,4918353,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.58,1379103418231,4918353,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.59,1379103419309,4919431,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.59,1379103419309,4919431,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.59,1379103419309,4919431,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.59,1379103419309,4919431,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.59,1379103419325,4919447,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.16.59,1379103419403,4919525,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.00,1379103420747,4920869,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.02,1379103422856,4922978,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.03,1379103423294,4923416,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.03,1379103423294,4923416,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.03,1379103423903,4924025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.03,1379103423903,4924025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.03,1379103423903,4924025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.03,1379103423903,4924025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.03,1379103423903,4924025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.03,1379103423919,4924041,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.04,1379103424200,4924322,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.08,1379103428028,4928150,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.08,1379103428669,4928791,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.08,1379103428700,4928822,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.08,1379103428903,4929025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.09,1379103429497,4929619,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.09,1379103429497,4929619,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.09,1379103429497,4929619,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.09,1379103429497,4929619,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.09,1379103429497,4929619,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.09,1379103429512,4929634,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.15,1379103435497,4935619,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.15,1379103435512,4935634,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.15,1379103435575,4935697,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.16,1379103436044,4936166,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.16,1379103436044,4936166,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.16,1379103436044,4936166,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.16,1379103436044,4936166,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.16,1379103436044,4936166,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.16,1379103436653,4936775,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.17,1379103437575,4937697,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.18,1379103438294,4938416,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.18,1379103438294,4938416,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.18,1379103438981,4939103,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.18,1379103438997,4939119,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.19,1379103439622,4939744,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.19,1379103439637,4939759,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.20,1379103440184,4940306,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.20,1379103440184,4940306,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.20,1379103440184,4940306,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.20,1379103440184,4940306,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.20,1379103440591,4940713,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.21,1379103441981,4942103,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.21,1379103441981,4942103,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.22,1379103442169,4942291,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.22,1379103442372,4942494,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.22,1379103442387,4942509,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.23,1379103443247,4943369,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.23,1379103443262,4943384,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.23,1379103443262,4943384,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.23,1379103443262,4943384,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.23,1379103443481,4943603,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.23,1379103443497,4943619,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.23,1379103443841,4943963,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.24,1379103444294,4944416,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.24,1379103444294,4944416,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.24,1379103444309,4944431,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.24,1379103444309,4944431,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.24,1379103444309,4944431,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.24,1379103444466,4944588,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.24,1379103444825,4944947,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.24,1379103444841,4944963,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.25,1379103445169,4945291,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.25,1379103445841,4945963,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.25,1379103445841,4945963,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.25,1379103445841,4945963,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.25,1379103445841,4945963,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.25,1379103445966,4946088,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.26,1379103446169,4946291,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.26,1379103446169,4946291,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.26,1379103446887,4947009,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.26,1379103446887,4947009,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.26,1379103446903,4947025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.26,1379103446903,4947025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.27,1379103447544,4947666,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.28,1379103448372,4948494,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.28,1379103448559,4948681,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.29,1379103449481,4949603,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.29,1379103449481,4949603,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.29,1379103449481,4949603,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.29,1379103449481,4949603,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.34,1379103454169,4954291,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.34,1379103454184,4954306,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.34,1379103454450,4954572,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.34,1379103454450,4954572,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.34,1379103454450,4954572,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.34,1379103454512,4954634,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.35,1379103455231,4955353,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.35,1379103455294,4955416,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.35,1379103455434,4955556,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.36,1379103456278,4956400,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.36,1379103456325,4956447,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.36,1379103456325,4956447,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.36,1379103456372,4956494,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.36,1379103456466,4956588,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.36,1379103456731,4956853,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.36,1379103456981,4957103,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.37,1379103457450,4957572,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.37,1379103457481,4957603,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.37,1379103457497,4957619,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.38,1379103458278,4958400,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.38,1379103458403,4958525,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.39,1379103459122,4959244,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.39,1379103459200,4959322,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.39,1379103459231,4959353,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.40,1379103460434,4960556,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.40,1379103460434,4960556,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.40,1379103460450,4960572,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.40,1379103460919,4961041,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.41,1379103461528,4961650,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.41,1379103461528,4961650,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.42,1379103462262,4962384,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.42,1379103462450,4962572,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.43,1379103463122,4963244,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.43,1379103463325,4963447,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.44,1379103464231,4964353,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.44,1379103464294,4964416,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.44,1379103464356,4964478,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.45,1379103465106,4965228,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.45,1379103465106,4965228,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.45,1379103465575,4965697,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.45,1379103465762,4965884,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.46,1379103466481,4966603,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.46,1379103466497,4966619,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.46,1379103466731,4966853,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.48,1379103468059,4968181,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.48,1379103468137,4968259,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.48,1379103468137,4968259,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.49,1379103469559,4969681,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.49,1379103469700,4969822,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.50,1379103470684,4970806,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.50,1379103470684,4970806,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.17.54,1379103474512,4974634,0,prediction,0.0,6.25,0.0,0.0,0.0,NO
16.17.54,1379103474528,4974650,0,prediction,0.0,12.5,0.0,0.0,0.0,NO
16.17.54,1379103474528,4974650,0,prediction,0.0,17.647058823529413,0.0,0.0,0.0,NO
16.17.54,1379103474528,4974650,0,prediction,0.0,22.22222222222222,0.0,0.0,0.0,NO
16.17.54,1379103474528,4974650,0,prediction,0.0,27.77777777777778,0.0,0.0,0.0,NO
16.17.55,1379103475184,4975306,0,prediction,0.0,33.33333333333333,0.0,0.0,0.0,NO
16.17.55,1379103475247,4975369,0,prediction,0.0,38.88888888888889,0.0,0.0,0.0,NO
16.17.55,1379103475262,4975384,0,prediction,0.0,38.88888888888889,0.0,5.555555555555555,0.0,NO
16.17.57,1379103477747,4977869,0,prediction,0.0,38.88888888888889,0.0,11.11111111111111,0.0,NO
16.17.58,1379103478450,4978572,0,prediction,0.0,38.88888888888889,0.0,11.11111111111111,0.0,NO
16.17.58,1379103478700,4978822,0,prediction,0.0,44.44444444444444,0.0,11.11111111111111,0.0,NO
16.17.58,1379103478700,4978822,0,prediction,0.0,47.368421052631575,0.0,10.526315789473683,0.0,NO
16.18.12,1379103492622,4992744,0,prediction,0.0,45.0,0.0,10.0,0.0,NO
16.18.13,1379103493809,4993931,0,prediction,0.0,45.0,0.0,10.0,0.0,NO
16.18.17,1379103497481,4997603,0,prediction,0.0,45.0,0.0,10.0,0.0,NO
16.18.18,1379103498309,4998431,0,prediction,0.0,45.0,0.0,10.0,0.0,NO
16.18.18,1379103498356,4998478,0,prediction,0.0,45.0,0.0,10.0,0.0,NO
16.18.18,1379103498450,4998572,0,prediction,0.0,45.0,0.0,10.0,0.0,NO
16.18.19,1379103499012,4999134,0,prediction,0.0,47.368421052631575,0.0,10.526315789473683,0.0,NO
16.18.19,1379103499044,4999166,0,prediction,0.0,47.368421052631575,0.0,10.526315789473683,0.0,NO
16.18.19,1379103499044,4999166,0,prediction,0.0,47.368421052631575,0.0,10.526315789473683,0.0,NO
16.18.19,1379103499169,4999291,0,prediction,0.0,47.368421052631575,0.0,10.526315789473683,0.0,NO
16.18.20,1379103500278,5000400,0,prediction,0.0,47.368421052631575,0.0,10.526315789473683,0.0,NO
16.18.20,1379103500294,5000416,0,prediction,0.0,45.0,0.0,10.0,0.0,NO
16.18.20,1379103500372,5000494,0,prediction,0.0,42.857142857142854,0.0,9.523809523809524,0.0,NO
16.18.20,1379103500372,5000494,0,prediction,0.0,38.095238095238095,0.0,9.523809523809524,0.0,NO
16.18.20,1379103500794,5000916,0,prediction,0.0,35.0,0.0,10.0,0.0,NO
16.18.21,1379103501153,5001275,0,prediction,0.0,31.57894736842105,0.0,10.526315789473683,0.0,NO
16.18.21,1379103501153,5001275,0,prediction,0.0,27.77777777777778,0.0,11.11111111111111,0.0,NO
16.18.21,1379103501294,5001416,0,prediction,0.0,23.52941176470588,0.0,11.76470588235294,0.0,NO
16.18.22,1379103502403,5002525,0,prediction,0.0,18.75,0.0,12.5,0.0,NO
16.18.22,1379103502684,5002806,0,prediction,0.0,13.333333333333334,0.0,13.333333333333334,0.0,NO
16.18.24,1379103504341,5004463,0,prediction,0.0,13.333333333333334,0.0,6.666666666666667,0.0,NO
16.18.24,1379103504356,5004478,0,prediction,0.0,13.333333333333334,0.0,0.0,0.0,NO
16.18.24,1379103504466,5004588,0,prediction,0.0,13.333333333333334,0.0,0.0,0.0,NO
16.18.24,1379103504481,5004603,0,prediction,0.0,6.666666666666667,0.0,0.0,0.0,NO
16.18.25,1379103505184,5005306,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.25,1379103505184,5005306,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.25,1379103505684,5005806,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.25,1379103505700,5005822,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.25,1379103505841,5005963,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.26,1379103506247,5006369,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.26,1379103506247,5006369,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.26,1379103506356,5006478,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.27,1379103507887,5008009,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.29,1379103509309,5009431,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.29,1379103509309,5009431,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.29,1379103509669,5009791,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.29,1379103509684,5009806,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.30,1379103510278,5010400,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.30,1379103510778,5010900,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.30,1379103510778,5010900,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.30,1379103510887,5011009,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.31,1379103511747,5011869,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.31,1379103511747,5011869,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.32,1379103512309,5012431,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.32,1379103512325,5012447,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.33,1379103513122,5013244,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.33,1379103513153,5013275,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.33,1379103513825,5013947,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.33,1379103513856,5013978,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.33,1379103513856,5013978,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.34,1379103514216,5014338,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.34,1379103514528,5014650,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.34,1379103514544,5014666,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.35,1379103515028,5015150,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.35,1379103515200,5015322,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.35,1379103515387,5015509,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.35,1379103515387,5015509,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.35,1379103515700,5015822,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.35,1379103515762,5015884,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.36,1379103516387,5016509,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.37,1379103517012,5017134,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.37,1379103517012,5017134,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.37,1379103517919,5018041,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.37,1379103517934,5018056,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.39,1379103519091,5019213,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.39,1379103519309,5019431,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.40,1379103520575,5020697,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.40,1379103520591,5020713,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.40,1379103520794,5020916,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.40,1379103520825,5020947,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.40,1379103520981,5021103,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.41,1379103521481,5021603,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.41,1379103521481,5021603,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.41,1379103521497,5021619,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.41,1379103521591,5021713,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.42,1379103522247,5022369,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.42,1379103522247,5022369,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.42,1379103522403,5022525,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.42,1379103522403,5022525,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.43,1379103523512,5023634,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.43,1379103523559,5023681,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.43,1379103523559,5023681,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.43,1379103523762,5023884,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.46,1379103526622,5026744,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.46,1379103526622,5026744,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.47,1379103527606,5027728,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.47,1379103527606,5027728,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.47,1379103527669,5027791,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.47,1379103527684,5027806,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.48,1379103528075,5028197,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.48,1379103528653,5028775,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.48,1379103528653,5028775,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.48,1379103528700,5028822,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.49,1379103529200,5029322,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.49,1379103529200,5029322,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.49,1379103529653,5029775,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.18.49,1379103529669,5029791,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
